Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
2017-01-01,136,Up,Titanium (feat. Sia),David Guetta,441628,https://i.scdn.co/image/ab67616d00004851bd5ba80ea2ad342e488ba54d,https://open.spotify.com/track/2dOTkLZFbpNXrhc24CnTFd
2017-01-01,137,Down,Love on Me,Galantis,441050,https://i.scdn.co/image/ab67616d000048510018d9ed29666f655586bccc,https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF
2017-01-01,138,Up,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,440038,https://i.scdn.co/image/ab67616d0000485198a02fef3a8b1d80a0f164ec,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
2017-01-01,139,Up,Me Llamas (feat. Maluma) - Remix,Piso 21,439910,https://i.scdn.co/image/ab67616d000048511e1eafb5d2bb1ca39d26f092,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
2017-01-01,140,Down,Lighthouse - Andrelli Remix,Hearts & Colors,439245,https://i.scdn.co/image/d19cc054c261b243b0663223cf69bc256d700f07,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo
2017-01-01,141,Flat,Thinking out Loud,Ed Sheeran,436476,https://i.scdn.co/image/ab67616d00004851d08209944468440145f01524,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
2017-01-01,142,Up,I Want You Back,The Jackson 5,436184,https://i.scdn.co/image/ab67616d0000485140b58135da9c7b20dce565f4,https://open.spotify.com/track/3b0EOvScbZUc0qJx0E1L2z
2017-01-01,143,Up,Weak,AJR,428247,https://i.scdn.co/image/ab67616d00004851c5f3ca405ff6ed13dc554b94,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
2017-01-01,144,Down,Stitches,Shawn Mendes,426162,https://i.scdn.co/image/ab67616d0000485147710f5e89677e4d048e744c,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
2017-01-01,145,Up,Neighbors,J. Cole,425033,https://i.scdn.co/image/fff50a2874dae97e76d3a78e55771d7c59719928,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy
2017-01-01,146,Down,Dancing On My Own,Calum Scott,420756,https://i.scdn.co/image/ab67616d000048511867ffdead655859c87dacc2,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
2017-01-01,147,Up,iSpy (feat. Lil Yachty),KYLE,418210,https://i.scdn.co/image/ab67616d0000485132e373f2988bc6596a542d1c,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
2017-01-01,148,Down,Dynamite (feat. Pretty Sister),Nause,413497,https://i.scdn.co/image/ab67616d0000485136434b378d756fa41884dc80,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg
2017-01-01,149,Up,Ain't No Mountain High Enough,Marvin Gaye,413039,https://i.scdn.co/image/ab67616d00004851d18984031081035d44534473,https://open.spotify.com/track/2H3ZUSE54pST4ubRd5FzFR
2017-01-01,150,Down,Ain't My Fault,Zara Larsson,411636,https://i.scdn.co/image/ab67616d000048519e1683774b22648f4f178ed3,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ
2017-01-01,151,Up,Gold,Kiiara,410605,https://i.scdn.co/image/ab67616d00004851bdb4de8c6db74044aabe6047,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr
2017-01-01,152,Up,Low Life,Future,409112,https://i.scdn.co/image/ab67616d00004851626745b3aa04899001a924ad,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
2017-01-01,153,Down,Gyal You A Party Animal - Remix,Charly Black,406113,https://i.scdn.co/image/ab67616d0000485131a026a9d39e08006ddfb138,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I
2017-01-01,154,Up,Some Kind Of Drug,G-Eazy,403095,https://i.scdn.co/image/ab67616d0000485198acfa8c055deedc25e6081d,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF
2017-01-01,155,Up,Hasta el Amanecer,Nicky Jam,400584,https://i.scdn.co/image/ab67616d00004851d77dbcd4dbd37cdfa61771fa,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS
2017-01-01,156,Down,Can't Feel My Face,The Weeknd,398209,https://i.scdn.co/image/ab67616d00004851aac98daa18e4edf54d7a0a70,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
2017-01-01,157,Down,Love On The Brain,Rihanna,397058,https://i.scdn.co/image/ddc285ca9817c96c7719b3f2a759e108787db021,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
2017-01-01,158,New,Desde Esa Noche,Thalía,396612,https://i.scdn.co/image/ab67616d00004851ce90428338a0aa1511399d20,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E
2017-01-01,159,Up,Reminder,The Weeknd,396409,https://i.scdn.co/image/6aeaaebcbd861c8369b14366e8e0eca2fe96055d,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
2017-01-01,160,Up,Cuatro Babys,Maluma,393026,https://i.scdn.co/image/ab67616d00004851638d3cdf37fa447977e29e94,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR
2017-01-01,161,Up,My House,Flo Rida,391880,https://i.scdn.co/image/ab67616d000048517947bf3e8af32378de181b41,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
2017-01-01,162,New,No Role Modelz,J. Cole,389511,https://i.scdn.co/image/ab67616d000048516aca031ccc27d2e4dd829d14,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
2017-01-01,163,Up,The Hills,The Weeknd,389467,https://i.scdn.co/image/ab67616d00004851aac98daa18e4edf54d7a0a70,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
2017-01-01,164,Up,Swang,Rae Sremmurd,387386,https://i.scdn.co/image/16293ab3b4f9301aeb5f41810fd7056d463db55e,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
2017-01-01,165,Up,Don't Stop Me Now - Remastered,Queen,387160,https://i.scdn.co/image/2e7908e0d325192f565d68e0f562112a53ecf9c5,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
2017-01-01,166,Down,Let Me Hold You (Turn Me On),Dante Klein,385235,https://i.scdn.co/image/ab67616d000048517c8b9ddb952a62ac64f66d90,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU
2017-01-01,167,Down,Uptown Funk,Mark Ronson,385214,https://i.scdn.co/image/ab67616d0000485175a609817a8b9a5d1ea6911d,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
2017-01-01,168,New,La Gozadera,Gente De Zona,377647,https://i.scdn.co/image/ab67616d000048510e674e81c59a2308c1b4b660,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9
2017-01-01,169,Down,Say It (feat. Tove Lo),Flume,373311,https://i.scdn.co/image/ab67616d00004851f61260d235e1d7e31bbafc6f,https://open.spotify.com/track/4sQMalN597HdggTu196aL0
2017-01-01,170,New,goosebumps,Travis Scott,371600,https://i.scdn.co/image/ab67616d00004851f54b99bf27cda88f4a7403ce,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
2017-01-01,171,Up,That's What I Like,Bruno Mars,371473,https://i.scdn.co/image/ab67616d00004851232711f7d66a1e19e89e28c5,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
2017-01-01,172,Up,Light,San Holo,371468,https://i.scdn.co/image/ab67616d000048514452e79f2bfa40e105e7c029,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn
2017-01-01,173,Up,Immortal,J. Cole,367746,https://i.scdn.co/image/fff50a2874dae97e76d3a78e55771d7c59719928,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl
2017-01-01,174,New,Chillax (feat. Ky-Mani Marley),Farruko,363805,https://i.scdn.co/image/ab67616d00004851118504cbeaf4187aaa601395,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES
2017-01-01,175,Down,Wake Up Where You Are,State of Sound,362966,https://i.scdn.co/image/ab67616d00004851bb62bd19d2526cdac1e665ac,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE
2017-01-01,176,Down,Would I Lie to You - Radio Edit,David Guetta,359074,https://i.scdn.co/image/ab67616d0000485100c25b727e26b9f36e01a236,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2
2017-01-01,177,Down,Please Don't Go,Joel Adams,357531,https://i.scdn.co/image/ab67616d000048513a22ad98e76e2d0c1760345d,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy
2017-01-01,178,Down,Rockin’,The Weeknd,357162,https://i.scdn.co/image/6aeaaebcbd861c8369b14366e8e0eca2fe96055d,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE
2017-01-01,179,Down,Sugar (feat. Francesco Yates),Robin Schulz,355613,https://i.scdn.co/image/ab67616d000048513c9047f9aa5d0d1e03827039,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
2017-01-01,180,Down,Hymn for the Weekend,Coldplay,352612,https://i.scdn.co/image/ab67616d00004851e83a9bda48a241b0e2be0d8b,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
2017-01-01,181,Down,Alarm,Anne-Marie,351130,https://i.scdn.co/image/ab67616d00004851cc79eb11514c20ac210d0151,https://open.spotify.com/track/0OwX5aROoW1Iip8FV51Efg
2017-01-01,182,Up,You & Me,Marc E. Bassy,350746,https://i.scdn.co/image/ab67616d00004851f6250925802fb72702b65821,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe
2017-01-01,183,Down,No Lie,Sean Paul,350700,https://i.scdn.co/image/ab67616d000048514782809e4cd19cefc99048f7,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
2017-01-01,184,Up,Bobo,J Balvin,350414,https://i.scdn.co/image/ab67616d00004851338ffc4c72a192f06070546b,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6
2017-01-01,185,Down,Stay (feat. Maty Noyes),Kygo,347597,https://i.scdn.co/image/ab67616d0000485135590cb9280d5a1f5221ae1a,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja
2017-01-01,186,New,Used to This,Future,344032,https://i.scdn.co/image/ab67616d00004851e0b64c8be3c4e804abcb2696,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM
2017-01-01,187,New,Purple Lamborghini (with Rick Ross),Skrillex,343807,https://i.scdn.co/image/ab67616d00004851602b6507f5289db71603c2f4,https://open.spotify.com/track/6JyuJFedEvPmdWQW0PkbGJ
2017-01-01,188,Down,Cool Girl,Tove Lo,343803,https://i.scdn.co/image/ab67616d000048515256861e7f329039c1983c1b,https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD
2017-01-01,189,Down,Miss You,James Hersey,342000,https://i.scdn.co/image/ab67616d00004851591d268a04f6fc54ad179a64,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje
2017-01-01,190,New,Die For You,The Weeknd,341736,https://i.scdn.co/image/b3683184efeb899b2d1a02f4957d0c630dc10b0b,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
2017-01-01,191,New,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,341046,https://i.scdn.co/image/36440dfd440d23086573d62a32def35ecc42f111,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ
2017-01-01,192,New,Paper Planes,M.I.A.,341003,https://i.scdn.co/image/ab67616d00004851c7778d1b204e064c7a517b05,https://open.spotify.com/track/1kusepF3AacIEtUTYrw4GV
2017-01-01,193,New,Let It Go,James Bay,340299,https://i.scdn.co/image/abcbe01d6557c60388e976c9a535f26f73fcbf09,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP
2017-01-01,194,New,Famous,Kanye West,336134,https://i.scdn.co/image/e57a2620d1e37e036dfca1ba3b20b3b312bc39b0,https://open.spotify.com/track/19a3JfW8BQwqHWUMbcqSx8
2017-01-01,195,Down,Taped up Heart (feat. Clara Mae),KREAM,333469,https://i.scdn.co/image/ab67616d000048519e4c024fb45d7a2b84af90bd,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA
2017-01-01,196,New,White Iverson,Post Malone,332756,https://i.scdn.co/image/23bae95100dcb6ac8f88c19fa2a11c50a998a926,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
2017-01-01,197,Down,Oh Lord,MiC LOWRY,331792,https://i.scdn.co/image/ab67616d00004851d0b31742ad806d5dfac449eb,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls
2017-01-01,198,New,Superstition - Single Version,Stevie Wonder,331376,https://i.scdn.co/image/ab67616d0000485130a819a5c5c1d33584957d95,https://open.spotify.com/track/5lXcSvHRVjQJ3LB2rLKQog
2017-01-01,199,New,Secrets,The Weeknd,331233,https://i.scdn.co/image/b3683184efeb899b2d1a02f4957d0c630dc10b0b,https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p
2017-01-01,200,New,Ni**as In Paris,JAY Z,325951,https://i.scdn.co/image/ab67616d00004851ff7213e7405e5e891ff4d9e2,https://open.spotify.com/track/2KpCpk6HjXXLb7nnXoXA5O
2017-01-02,1,Flat,Starboy,The Weeknd,3342769,https://i.scdn.co/image/ab67616d000048510c8599cbde51245c128bcea9,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
2017-01-02,2,Flat,Closer,The Chainsmokers,3019058,https://i.scdn.co/image/ab67616d00004851495ce6da9aeb159e94eaa453,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
2017-01-02,3,Up,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2726981,https://i.scdn.co/image/ab67616d000048511431c3bdf16aa99f71799d95,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
2017-01-02,4,Down,Let Me Love You,DJ Snake,2524666,https://i.scdn.co/image/ab67616d000048515045de6786e0af096de73ed4,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
2017-01-02,5,Up,Don't Wanna Know,Maroon 5,2362830,https://i.scdn.co/image/ab67616d00004851eec1912bbc2ff74b8203fe5f,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
2017-01-02,6,Up,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2329762,https://i.scdn.co/image/ab67616d000048512ae921f082ae5db4d3da818f,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
2017-01-02,7,Up,Say You Won't Let Go,James Arthur,2263324,https://i.scdn.co/image/ab67616d0000485120beb61f61fcbeb33b10a9ab,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
2017-01-02,8,Down,Fake Love,Drake,2241455,https://i.scdn.co/image/6dfd956b9331fa9ea1f47ebb95311951ed72b3db,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
2017-01-02,9,Down,24K Magic,Bruno Mars,2152569,https://i.scdn.co/image/ab67616d00004851232711f7d66a1e19e89e28c5,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
2017-01-02,10,Flat,I Feel It Coming,The Weeknd,2135229,https://i.scdn.co/image/b3683184efeb899b2d1a02f4957d0c630dc10b0b,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
2017-01-02,11,Down,Black Beatles,Rae Sremmurd,2114909,https://i.scdn.co/image/16293ab3b4f9301aeb5f41810fd7056d463db55e,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
2017-01-02,12,Down,One Dance,Drake,1989817,https://i.scdn.co/image/ab67616d00004851726abca207567d5e41cb9667,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
2017-01-02,13,Down,Chantaje (feat. Maluma),Shakira,1866507,https://i.scdn.co/image/ab67616d00004851d05d3aad30c5fb7614893cf5,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
2017-01-02,14,Up,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1830616,https://i.scdn.co/image/ab67616d000048512e8f1cca2bc8c9d55930523b,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
2017-01-02,15,Up,Call On Me - Ryan Riback Extended Remix,Starley,1810528,https://i.scdn.co/image/ab67616d000048519d4079afc73664f86f055400,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
2017-01-02,16,Flat,In the Name of Love,Martin Garrix,1808723,https://i.scdn.co/image/ab67616d00004851923db3f255cd48a6d5783ebf,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
2017-01-02,17,Down,Bad and Boujee (feat. Lil Uzi Vert),Migos,1676078,https://i.scdn.co/image/ab67616d0000485199a8ab6da9d593939302828a,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
2017-01-02,18,Down,Side To Side,Ariana Grande,1645732,https://i.scdn.co/image/ab67616d000048517227f5854239a059af211d5b,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
2017-01-02,19,Up,Just Hold On,Steve Aoki,1638543,https://i.scdn.co/image/ab67616d0000485122e2ce2de8bad6d67ee69b48,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
2017-01-02,20,Up,Starving,Hailee Steinfeld,1547351,https://i.scdn.co/image/ab67616d00004851612495ee5769c99125031be2,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
2017-01-02,21,Up,Mercy,Shawn Mendes,1530922,https://i.scdn.co/image/ab67616d00004851188e6332f32088921ab1eaf8,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
2017-01-02,22,Up,Bad Things (with Camila Cabello),Machine Gun Kelly,1478772,https://i.scdn.co/image/d5f976093a4dcbc5ea9d4c04b414207f8bdce469,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
2017-01-02,23,Up,All We Know,The Chainsmokers,1438481,https://i.scdn.co/image/ab67616d00004851ff8d8c5662a96d41433e9ee1,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
2017-01-02,24,Down,My Way,Calvin Harris,1427123,https://i.scdn.co/image/ab67616d000048518d12bc5e3ea5c9f4a967de32,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
2017-01-02,25,Down,Treat You Better,Shawn Mendes,1404053,https://i.scdn.co/image/ab67616d00004851188e6332f32088921ab1eaf8,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
2017-01-02,26,Flat,Heathens,Twenty One Pilots,1403117,https://i.scdn.co/image/ab67616d000048512ca3ba8f334ca5a5f0312efb,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
2017-01-02,27,Down,Don't Let Me Down,The Chainsmokers,1373805,https://i.scdn.co/image/ab67616d0000485108d87fb54859bc9038f7e5e0,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
2017-01-02,28,Down,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1274760,https://i.scdn.co/image/ab67616d00004851ef37416970812293c08e8a78,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
2017-01-02,29,Up,Scars To Your Beautiful,Alessia Cara,1264378,https://i.scdn.co/image/5b9e5bd34ec840f07c8530e43a76b1b5e08d8b77,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
2017-01-02,30,Up,All Night,The Vamps,1201859,https://i.scdn.co/image/ab67616d000048516d212964f44127ddabdac111,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
2017-01-02,31,Up,Love Me Now,John Legend,1190899,https://i.scdn.co/image/ab67616d00004851fa2ba77d93b08258827bd2d2,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
2017-01-02,32,Up,Now and Later,Sage The Gemini,1172766,https://i.scdn.co/image/ab67616d000048515c1a2482d6a8fe70825cc59e,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS
2017-01-02,33,Down,Cheap Thrills,Sia,1167833,https://i.scdn.co/image/ab67616d0000485149e0134c686547c28b7c999f,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
2017-01-02,34,Up,By Your Side,Jonas Blue,1154877,https://i.scdn.co/image/ab67616d00004851bd4b658f3aead04637924c28,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
2017-01-02,35,Up,I Would Like,Zara Larsson,1126983,https://i.scdn.co/image/ab67616d000048519e1683774b22648f4f178ed3,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
2017-01-02,36,Up,The Mack,Nevada,1122559,https://i.scdn.co/image/ab67616d00004851746ac799032f9af9c5268332,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
2017-01-02,37,Up,Alone,Alan Walker,1122212,https://i.scdn.co/image/ab67616d00004851f00ade2f88d8223521bc7f76,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
2017-01-02,38,Down,Reggaetón Lento (Bailemos),CNCO,1116627,https://i.scdn.co/image/ab67616d000048517db0f7ac4c612cce26ccacf9,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
2017-01-02,39,Up,We Don't Talk Anymore,Charlie Puth,1108074,https://i.scdn.co/image/ab67616d00004851c0e28105f0533c52717c46c2,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
2017-01-02,40,Up,Shed a Light,Robin Schulz,1098430,https://i.scdn.co/image/ab67616d000048517be189f322bc8155c103d6c9,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
2017-01-02,41,Down,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1062554,https://i.scdn.co/image/ab67616d0000485140512e02a594e3378c0256e6,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
2017-01-02,42,Up,Hear Me Now,Alok,1060502,https://i.scdn.co/image/e308bad29e4cf6dc8aa5cd97449ef71bbb893d40,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
2017-01-02,43,Down,Safari,J Balvin,1000058,https://i.scdn.co/image/ab67616d00004851338ffc4c72a192f06070546b,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
2017-01-02,44,Down,Broccoli (feat. Lil Yachty),DRAM,993906,https://i.scdn.co/image/ab67616d00004851f02a1575a59bd05998826351,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
2017-01-02,45,Down,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,960816,https://i.scdn.co/image/ab67616d00004851d03fa6f4e758282b7920b5c8,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
2017-01-02,46,Down,This Is What You Came For,Calvin Harris,958726,https://i.scdn.co/image/ab67616d00004851d9aa52355e062f5de060adbf,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
2017-01-02,47,Down,Caroline,Aminé,951699,https://i.scdn.co/image/ab67616d00004851f79e6e61fb0eec9fbe1abfff,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc
2017-01-02,48,Up,"How Far I'll Go - From ""Moana""",Alessia Cara,908300,https://i.scdn.co/image/ab67616d00004851fb128b1eda22335050f584fe,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
2017-01-02,49,Down,Vente Pa' Ca,Ricky Martin,907340,https://i.scdn.co/image/ab67616d000048513d90f5938459be40b7b6652a,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
2017-01-02,50,Down,Otra vez (feat. J Balvin),Zion & Lennox,878999,https://i.scdn.co/image/ab67616d0000485182eabf564ddc57325a84dd50,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
2017-01-02,51,Up,Sexual,NEIKED,872522,https://i.scdn.co/image/ab67616d000048519c5e27aff6792af94e972af9,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop
2017-01-02,52,Up,Perfect Strangers,Jonas Blue,856922,https://i.scdn.co/image/14891cf71e2287163c137e90074783ba5cdd4ff4,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u
2017-01-02,53,Up,Party Monster,The Weeknd,835349,https://i.scdn.co/image/6aeaaebcbd861c8369b14366e8e0eca2fe96055d,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
2017-01-02,54,Down,Work,Rihanna,833943,https://i.scdn.co/image/ab67616d000048510ed05634a469e5cf4789b0a7,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
2017-01-02,55,Up,Ride,Twenty One Pilots,827613,https://i.scdn.co/image/ab67616d00004851de03bfc2991fd5bcfde65ba3,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
2017-01-02,56,Up,The Greatest,Sia,820237,https://i.scdn.co/image/ab67616d00004851754b2fddebe7039fdb912837,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
2017-01-02,57,Down,Bounce Back,Big Sean,819777,https://i.scdn.co/image/695d0c097d8463ccc2c2b9855fe44e3e9e7bc267,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
2017-01-02,58,Up,Solo Dance,Martin Jensen,798473,https://i.scdn.co/image/ab67616d00004851950d67dbe3f31f1d9a5d06a2,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
