,Audio Features Obj,Spotify_ID,id,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
291,"{'danceability': 0.333, 'energy': 0.863, 'key': 7, 'loudness': -6.918, 'mode': 1, 'speechiness': 0.0515, 'acousticness': 0.0518, 'instrumentalness': 0, 'liveness': 0.972, 'valence': 0.384, 'tempo': 110.162, 'type': 'audio_features', 'id': '1kn8Jj0i9IwyO3yDgDyUSR', 'uri': 'spotify:track:1kn8Jj0i9IwyO3yDgDyUSR', 'track_href': 'https://api.spotify.com/v1/tracks/1kn8Jj0i9IwyO3yDgDyUSR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1kn8Jj0i9IwyO3yDgDyUSR', 'duration_ms': 318867, 'time_signature': 1}",1kn8Jj0i9IwyO3yDgDyUSR,1kn8Jj0i9IwyO3yDgDyUSR,spotify:track:1kn8Jj0i9IwyO3yDgDyUSR,0.333,0.863,7,-6.918,1,0.0515,0.0518,0.0,0.972,0.384,110.162,318867,1
292,"{'danceability': 0.455, 'energy': 0.811, 'key': 6, 'loudness': -6.815, 'mode': 0, 'speechiness': 0.207, 'acousticness': 0.00967, 'instrumentalness': 1.23e-05, 'liveness': 0.133, 'valence': 0.239, 'tempo': 156.033, 'type': 'audio_features', 'id': '7IJnMskjLdZcA1pLcjZ8Ht', 'uri': 'spotify:track:7IJnMskjLdZcA1pLcjZ8Ht', 'track_href': 'https://api.spotify.com/v1/tracks/7IJnMskjLdZcA1pLcjZ8Ht', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7IJnMskjLdZcA1pLcjZ8Ht', 'duration_ms': 374960, 'time_signature': 4}",7IJnMskjLdZcA1pLcjZ8Ht,7IJnMskjLdZcA1pLcjZ8Ht,spotify:track:7IJnMskjLdZcA1pLcjZ8Ht,0.455,0.811,6,-6.815,0,0.207,0.00967,1.23e-05,0.133,0.239,156.033,374960,4
293,"{'danceability': 0.54, 'energy': 0.601, 'key': 2, 'loudness': -5.931, 'mode': 0, 'speechiness': 0.0287, 'acousticness': 0.11, 'instrumentalness': 0.00712, 'liveness': 0.385, 'valence': 0.525, 'tempo': 82.979, 'type': 'audio_features', 'id': '63ligF3uwteTFejkzrhx8F', 'uri': 'spotify:track:63ligF3uwteTFejkzrhx8F', 'track_href': 'https://api.spotify.com/v1/tracks/63ligF3uwteTFejkzrhx8F', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/63ligF3uwteTFejkzrhx8F', 'duration_ms': 217480, 'time_signature': 4}",63ligF3uwteTFejkzrhx8F,63ligF3uwteTFejkzrhx8F,spotify:track:63ligF3uwteTFejkzrhx8F,0.54,0.601,2,-5.931,0,0.0287,0.11,0.00712,0.385,0.525,82.979,217480,4
294,"{'danceability': 0.424, 'energy': 0.446, 'key': 0, 'loudness': -8.526, 'mode': 1, 'speechiness': 0.0261, 'acousticness': 0.121, 'instrumentalness': 1.89e-06, 'liveness': 0.0921, 'valence': 0.354, 'tempo': 139.701, 'type': 'audio_features', 'id': '6YFbJW9ieQHClBf9nFnAd2', 'uri': 'spotify:track:6YFbJW9ieQHClBf9nFnAd2', 'track_href': 'https://api.spotify.com/v1/tracks/6YFbJW9ieQHClBf9nFnAd2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6YFbJW9ieQHClBf9nFnAd2', 'duration_ms': 336733, 'time_signature': 4}",6YFbJW9ieQHClBf9nFnAd2,6YFbJW9ieQHClBf9nFnAd2,spotify:track:6YFbJW9ieQHClBf9nFnAd2,0.424,0.446,0,-8.526,1,0.0261,0.121,1.89e-06,0.0921,0.354,139.701,336733,4
295,"{'danceability': 0.418, 'energy': 0.765, 'key': 11, 'loudness': -6.218, 'mode': 1, 'speechiness': 0.0429, 'acousticness': 0.356, 'instrumentalness': 0.718, 'liveness': 0.158, 'valence': 0.603, 'tempo': 85.403, 'type': 'audio_features', 'id': '3Qk6YR0ZsjM0judvuDEbnl', 'uri': 'spotify:track:3Qk6YR0ZsjM0judvuDEbnl', 'track_href': 'https://api.spotify.com/v1/tracks/3Qk6YR0ZsjM0judvuDEbnl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Qk6YR0ZsjM0judvuDEbnl', 'duration_ms': 255453, 'time_signature': 4}",3Qk6YR0ZsjM0judvuDEbnl,3Qk6YR0ZsjM0judvuDEbnl,spotify:track:3Qk6YR0ZsjM0judvuDEbnl,0.418,0.765,11,-6.218,1,0.0429,0.356,0.718,0.158,0.603,85.403,255453,4
296,"{'danceability': 0.563, 'energy': 0.188, 'key': 7, 'loudness': -13.363, 'mode': 1, 'speechiness': 0.0322, 'acousticness': 0.73, 'instrumentalness': 1.03e-06, 'liveness': 0.106, 'valence': 0.12, 'tempo': 115.818, 'type': 'audio_features', 'id': '2w4a4ur2uRf530cbzyTlWo', 'uri': 'spotify:track:2w4a4ur2uRf530cbzyTlWo', 'track_href': 'https://api.spotify.com/v1/tracks/2w4a4ur2uRf530cbzyTlWo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2w4a4ur2uRf530cbzyTlWo', 'duration_ms': 320600, 'time_signature': 4}",2w4a4ur2uRf530cbzyTlWo,2w4a4ur2uRf530cbzyTlWo,spotify:track:2w4a4ur2uRf530cbzyTlWo,0.563,0.188,7,-13.363,1,0.0322,0.73,1.03e-06,0.106,0.12,115.818,320600,4
297,"{'danceability': 0.132, 'energy': 0.106, 'key': 5, 'loudness': -15.829, 'mode': 1, 'speechiness': 0.0405, 'acousticness': 0.905, 'instrumentalness': 0.768, 'liveness': 0.102, 'valence': 0.031, 'tempo': 83.3, 'type': 'audio_features', 'id': '1hQ90DXmLxPMYpIh3o0bLM', 'uri': 'spotify:track:1hQ90DXmLxPMYpIh3o0bLM', 'track_href': 'https://api.spotify.com/v1/tracks/1hQ90DXmLxPMYpIh3o0bLM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1hQ90DXmLxPMYpIh3o0bLM', 'duration_ms': 267240, 'time_signature': 4}",1hQ90DXmLxPMYpIh3o0bLM,1hQ90DXmLxPMYpIh3o0bLM,spotify:track:1hQ90DXmLxPMYpIh3o0bLM,0.132,0.106,5,-15.829,1,0.0405,0.905,0.768,0.102,0.031,83.3,267240,4
298,"{'danceability': 0.735, 'energy': 0.64, 'key': 10, 'loudness': -7.522, 'mode': 0, 'speechiness': 0.072, 'acousticness': 0.052, 'instrumentalness': 0.00102, 'liveness': 0.345, 'valence': 0.551, 'tempo': 104.444, 'type': 'audio_features', 'id': '6SaeXxdt0Id6ZzmX0ZGTQK', 'uri': 'spotify:track:6SaeXxdt0Id6ZzmX0ZGTQK', 'track_href': 'https://api.spotify.com/v1/tracks/6SaeXxdt0Id6ZzmX0ZGTQK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6SaeXxdt0Id6ZzmX0ZGTQK', 'duration_ms': 324667, 'time_signature': 4}",6SaeXxdt0Id6ZzmX0ZGTQK,6SaeXxdt0Id6ZzmX0ZGTQK,spotify:track:6SaeXxdt0Id6ZzmX0ZGTQK,0.735,0.64,10,-7.522,0,0.072,0.052,0.00102,0.345,0.551,104.444,324667,4
299,"{'danceability': 0.537, 'energy': 0.0999, 'key': 0, 'loudness': -12.41, 'mode': 0, 'speechiness': 0.0476, 'acousticness': 0.945, 'instrumentalness': 0, 'liveness': 0.123, 'valence': 0.395, 'tempo': 128.759, 'type': 'audio_features', 'id': '7FLpaXPZHwXkhgH2gK1VWb', 'uri': 'spotify:track:7FLpaXPZHwXkhgH2gK1VWb', 'track_href': 'https://api.spotify.com/v1/tracks/7FLpaXPZHwXkhgH2gK1VWb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7FLpaXPZHwXkhgH2gK1VWb', 'duration_ms': 88533, 'time_signature': 4}",7FLpaXPZHwXkhgH2gK1VWb,7FLpaXPZHwXkhgH2gK1VWb,spotify:track:7FLpaXPZHwXkhgH2gK1VWb,0.537,0.0999,0,-12.41,0,0.0476,0.945,0.0,0.123,0.395,128.759,88533,4
300,"{'danceability': 0.822, 'energy': 0.403, 'key': 2, 'loudness': -19.003, 'mode': 1, 'speechiness': 0.132, 'acousticness': 0.549, 'instrumentalness': 0.725, 'liveness': 0.0879, 'valence': 0.216, 'tempo': 116.043, 'type': 'audio_features', 'id': '0dwWybxgnVS9hSUtCQvOcd', 'uri': 'spotify:track:0dwWybxgnVS9hSUtCQvOcd', 'track_href': 'https://api.spotify.com/v1/tracks/0dwWybxgnVS9hSUtCQvOcd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0dwWybxgnVS9hSUtCQvOcd', 'duration_ms': 231724, 'time_signature': 4}",0dwWybxgnVS9hSUtCQvOcd,0dwWybxgnVS9hSUtCQvOcd,spotify:track:0dwWybxgnVS9hSUtCQvOcd,0.822,0.403,2,-19.003,1,0.132,0.549,0.725,0.0879,0.216,116.043,231724,4
301,"{'danceability': 0.897, 'energy': 0.661, 'key': 8, 'loudness': -6.2, 'mode': 0, 'speechiness': 0.27, 'acousticness': 0.0633, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.193, 'tempo': 127.081, 'type': 'audio_features', 'id': '1FvU97lrWOG2NRxErh6OZz', 'uri': 'spotify:track:1FvU97lrWOG2NRxErh6OZz', 'track_href': 'https://api.spotify.com/v1/tracks/1FvU97lrWOG2NRxErh6OZz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1FvU97lrWOG2NRxErh6OZz', 'duration_ms': 334467, 'time_signature': 4}",1FvU97lrWOG2NRxErh6OZz,1FvU97lrWOG2NRxErh6OZz,spotify:track:1FvU97lrWOG2NRxErh6OZz,0.897,0.661,8,-6.2,0,0.27,0.0633,0.0,0.116,0.193,127.081,334467,4
302,"{'danceability': 0.746, 'energy': 0.653, 'key': 7, 'loudness': -6.745, 'mode': 1, 'speechiness': 0.289, 'acousticness': 0.378, 'instrumentalness': 0, 'liveness': 0.229, 'valence': 0.672, 'tempo': 75.016, 'type': 'audio_features', 'id': '0WjYgf4qH3B0v0HmW61doL', 'uri': 'spotify:track:0WjYgf4qH3B0v0HmW61doL', 'track_href': 'https://api.spotify.com/v1/tracks/0WjYgf4qH3B0v0HmW61doL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0WjYgf4qH3B0v0HmW61doL', 'duration_ms': 253107, 'time_signature': 4}",0WjYgf4qH3B0v0HmW61doL,0WjYgf4qH3B0v0HmW61doL,spotify:track:0WjYgf4qH3B0v0HmW61doL,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016,253107,4
303,"{'danceability': 0.486, 'energy': 0.875, 'key': 6, 'loudness': -4.443, 'mode': 1, 'speechiness': 0.149, 'acousticness': 6.52e-06, 'instrumentalness': 0.0167, 'liveness': 0.111, 'valence': 0.473, 'tempo': 134.114, 'type': 'audio_features', 'id': '5qpddGBjns63fNDYWOxSjs', 'uri': 'spotify:track:5qpddGBjns63fNDYWOxSjs', 'track_href': 'https://api.spotify.com/v1/tracks/5qpddGBjns63fNDYWOxSjs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5qpddGBjns63fNDYWOxSjs', 'duration_ms': 214547, 'time_signature': 4}",5qpddGBjns63fNDYWOxSjs,5qpddGBjns63fNDYWOxSjs,spotify:track:5qpddGBjns63fNDYWOxSjs,0.486,0.875,6,-4.443,1,0.149,6.52e-06,0.0167,0.111,0.473,134.114,214547,4
304,"{'danceability': 0.626, 'energy': 0.974, 'key': 11, 'loudness': -2.925, 'mode': 0, 'speechiness': 0.0405, 'acousticness': 0.000511, 'instrumentalness': 1.26e-05, 'liveness': 0.0651, 'valence': 0.608, 'tempo': 113.157, 'type': 'audio_features', 'id': '1xuEwBaIhnpxaFYMEQTKX9', 'uri': 'spotify:track:1xuEwBaIhnpxaFYMEQTKX9', 'track_href': 'https://api.spotify.com/v1/tracks/1xuEwBaIhnpxaFYMEQTKX9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1xuEwBaIhnpxaFYMEQTKX9', 'duration_ms': 249987, 'time_signature': 4}",1xuEwBaIhnpxaFYMEQTKX9,1xuEwBaIhnpxaFYMEQTKX9,spotify:track:1xuEwBaIhnpxaFYMEQTKX9,0.626,0.974,11,-2.925,0,0.0405,0.000511,1.26e-05,0.0651,0.608,113.157,249987,4
305,"{'danceability': 0.633, 'energy': 0.656, 'key': 8, 'loudness': -5.089, 'mode': 0, 'speechiness': 0.0533, 'acousticness': 0.191, 'instrumentalness': 0, 'liveness': 0.139, 'valence': 0.525, 'tempo': 136.076, 'type': 'audio_features', 'id': '1bZrM1CNYl6e3yU5wXl6v3', 'uri': 'spotify:track:1bZrM1CNYl6e3yU5wXl6v3', 'track_href': 'https://api.spotify.com/v1/tracks/1bZrM1CNYl6e3yU5wXl6v3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1bZrM1CNYl6e3yU5wXl6v3', 'duration_ms': 248493, 'time_signature': 4}",1bZrM1CNYl6e3yU5wXl6v3,1bZrM1CNYl6e3yU5wXl6v3,spotify:track:1bZrM1CNYl6e3yU5wXl6v3,0.633,0.656,8,-5.089,0,0.0533,0.191,0.0,0.139,0.525,136.076,248493,4
306,"{'danceability': 0.751, 'energy': 0.829, 'key': 10, 'loudness': -4.906, 'mode': 0, 'speechiness': 0.0832, 'acousticness': 0.164, 'instrumentalness': 7.71e-05, 'liveness': 0.341, 'valence': 0.672, 'tempo': 125.958, 'type': 'audio_features', 'id': '48nmKZkd67ATPI8ROOJhkK', 'uri': 'spotify:track:48nmKZkd67ATPI8ROOJhkK', 'track_href': 'https://api.spotify.com/v1/tracks/48nmKZkd67ATPI8ROOJhkK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/48nmKZkd67ATPI8ROOJhkK', 'duration_ms': 211278, 'time_signature': 4}",48nmKZkd67ATPI8ROOJhkK,48nmKZkd67ATPI8ROOJhkK,spotify:track:48nmKZkd67ATPI8ROOJhkK,0.751,0.829,10,-4.906,0,0.0832,0.164,7.71e-05,0.341,0.672,125.958,211278,4
307,"{'danceability': 0.808, 'energy': 0.534, 'key': 2, 'loudness': -6.123, 'mode': 1, 'speechiness': 0.283, 'acousticness': 0.0417, 'instrumentalness': 0, 'liveness': 0.136, 'valence': 0.354, 'tempo': 75.5, 'type': 'audio_features', 'id': '6Kd4EPrY9A4WBUFy5JaqEc', 'uri': 'spotify:track:6Kd4EPrY9A4WBUFy5JaqEc', 'track_href': 'https://api.spotify.com/v1/tracks/6Kd4EPrY9A4WBUFy5JaqEc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Kd4EPrY9A4WBUFy5JaqEc', 'duration_ms': 142920, 'time_signature': 4}",6Kd4EPrY9A4WBUFy5JaqEc,6Kd4EPrY9A4WBUFy5JaqEc,spotify:track:6Kd4EPrY9A4WBUFy5JaqEc,0.808,0.534,2,-6.123,1,0.283,0.0417,0.0,0.136,0.354,75.5,142920,4
308,"{'danceability': 0.707, 'energy': 0.694, 'key': 11, 'loudness': -6.768, 'mode': 0, 'speechiness': 0.205, 'acousticness': 0.0414, 'instrumentalness': 3.06e-06, 'liveness': 0.347, 'valence': 0.709, 'tempo': 127.128, 'type': 'audio_features', 'id': '0QCymIumn4YPTlKOuvDsS1', 'uri': 'spotify:track:0QCymIumn4YPTlKOuvDsS1', 'track_href': 'https://api.spotify.com/v1/tracks/0QCymIumn4YPTlKOuvDsS1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0QCymIumn4YPTlKOuvDsS1', 'duration_ms': 151227, 'time_signature': 4}",0QCymIumn4YPTlKOuvDsS1,0QCymIumn4YPTlKOuvDsS1,spotify:track:0QCymIumn4YPTlKOuvDsS1,0.707,0.694,11,-6.768,0,0.205,0.0414,3.06e-06,0.347,0.709,127.128,151227,4
309,"{'danceability': 0.446, 'energy': 0.484, 'key': 4, 'loudness': -10.479, 'mode': 0, 'speechiness': 0.0627, 'acousticness': 0.0269, 'instrumentalness': 0.087, 'liveness': 0.079, 'valence': 0.073, 'tempo': 169.898, 'type': 'audio_features', 'id': '0oWVd0W6kgFTH5Pyfq9J25', 'uri': 'spotify:track:0oWVd0W6kgFTH5Pyfq9J25', 'track_href': 'https://api.spotify.com/v1/tracks/0oWVd0W6kgFTH5Pyfq9J25', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0oWVd0W6kgFTH5Pyfq9J25', 'duration_ms': 184949, 'time_signature': 4}",0oWVd0W6kgFTH5Pyfq9J25,0oWVd0W6kgFTH5Pyfq9J25,spotify:track:0oWVd0W6kgFTH5Pyfq9J25,0.446,0.484,4,-10.479,0,0.0627,0.0269,0.087,0.079,0.073,169.898,184949,4
310,"{'danceability': 0.542, 'energy': 0.541, 'key': 0, 'loudness': -8.437, 'mode': 0, 'speechiness': 0.049, 'acousticness': 0.746, 'instrumentalness': 0, 'liveness': 0.0984, 'valence': 0.117, 'tempo': 120.2, 'type': 'audio_features', 'id': '4h0Sl6e9AE421W3K6EGsRJ', 'uri': 'spotify:track:4h0Sl6e9AE421W3K6EGsRJ', 'track_href': 'https://api.spotify.com/v1/tracks/4h0Sl6e9AE421W3K6EGsRJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4h0Sl6e9AE421W3K6EGsRJ', 'duration_ms': 234937, 'time_signature': 4}",4h0Sl6e9AE421W3K6EGsRJ,4h0Sl6e9AE421W3K6EGsRJ,spotify:track:4h0Sl6e9AE421W3K6EGsRJ,0.542,0.541,0,-8.437,0,0.049,0.746,0.0,0.0984,0.117,120.2,234937,4
311,"{'danceability': 0.327, 'energy': 0.348, 'key': 7, 'loudness': -11.587, 'mode': 1, 'speechiness': 0.0413, 'acousticness': 0.456, 'instrumentalness': 1.43e-05, 'liveness': 0.111, 'valence': 0.198, 'tempo': 149.633, 'type': 'audio_features', 'id': '4izMOshSBK4MYWRYwii4OJ', 'uri': 'spotify:track:4izMOshSBK4MYWRYwii4OJ', 'track_href': 'https://api.spotify.com/v1/tracks/4izMOshSBK4MYWRYwii4OJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4izMOshSBK4MYWRYwii4OJ', 'duration_ms': 237285, 'time_signature': 4}",4izMOshSBK4MYWRYwii4OJ,4izMOshSBK4MYWRYwii4OJ,spotify:track:4izMOshSBK4MYWRYwii4OJ,0.327,0.348,7,-11.587,1,0.0413,0.456,1.43e-05,0.111,0.198,149.633,237285,4
312,"{'danceability': 0.884, 'energy': 0.296, 'key': 4, 'loudness': -11.212, 'mode': 0, 'speechiness': 0.27, 'acousticness': 0.578, 'instrumentalness': 0, 'liveness': 0.138, 'valence': 0.283, 'tempo': 132.953, 'type': 'audio_features', 'id': '0dDECPQ6dxdEr7F7Taop6r', 'uri': 'spotify:track:0dDECPQ6dxdEr7F7Taop6r', 'track_href': 'https://api.spotify.com/v1/tracks/0dDECPQ6dxdEr7F7Taop6r', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0dDECPQ6dxdEr7F7Taop6r', 'duration_ms': 218359, 'time_signature': 4}",0dDECPQ6dxdEr7F7Taop6r,0dDECPQ6dxdEr7F7Taop6r,spotify:track:0dDECPQ6dxdEr7F7Taop6r,0.884,0.296,4,-11.212,0,0.27,0.578,0.0,0.138,0.283,132.953,218359,4
313,"{'danceability': 0.748, 'energy': 0.653, 'key': 8, 'loudness': -7.975, 'mode': 0, 'speechiness': 0.219, 'acousticness': 0.209, 'instrumentalness': 0, 'liveness': 0.237, 'valence': 0.394, 'tempo': 104.008, 'type': 'audio_features', 'id': '1pvgpkMqtQyOGePdYOTt9U', 'uri': 'spotify:track:1pvgpkMqtQyOGePdYOTt9U', 'track_href': 'https://api.spotify.com/v1/tracks/1pvgpkMqtQyOGePdYOTt9U', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1pvgpkMqtQyOGePdYOTt9U', 'duration_ms': 184813, 'time_signature': 4}",1pvgpkMqtQyOGePdYOTt9U,1pvgpkMqtQyOGePdYOTt9U,spotify:track:1pvgpkMqtQyOGePdYOTt9U,0.748,0.653,8,-7.975,0,0.219,0.209,0.0,0.237,0.394,104.008,184813,4
314,"{'danceability': 0.585, 'energy': 0.0809, 'key': 6, 'loudness': -19.346, 'mode': 0, 'speechiness': 0.0523, 'acousticness': 0.954, 'instrumentalness': 0.0233, 'liveness': 0.0935, 'valence': 0.204, 'tempo': 98.379, 'type': 'audio_features', 'id': '5BMwpS4iYKR30kq9U9beaT', 'uri': 'spotify:track:5BMwpS4iYKR30kq9U9beaT', 'track_href': 'https://api.spotify.com/v1/tracks/5BMwpS4iYKR30kq9U9beaT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5BMwpS4iYKR30kq9U9beaT', 'duration_ms': 111240, 'time_signature': 4}",5BMwpS4iYKR30kq9U9beaT,5BMwpS4iYKR30kq9U9beaT,spotify:track:5BMwpS4iYKR30kq9U9beaT,0.585,0.0809,6,-19.346,0,0.0523,0.954,0.0233,0.0935,0.204,98.379,111240,4
315,"{'danceability': 0.726, 'energy': 0.832, 'key': 1, 'loudness': -6.549, 'mode': 1, 'speechiness': 0.0526, 'acousticness': 0.0483, 'instrumentalness': 0.254, 'liveness': 0.359, 'valence': 0.383, 'tempo': 101.973, 'type': 'audio_features', 'id': '1ZQx4TNATEwW46isiJ99Qd', 'uri': 'spotify:track:1ZQx4TNATEwW46isiJ99Qd', 'track_href': 'https://api.spotify.com/v1/tracks/1ZQx4TNATEwW46isiJ99Qd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ZQx4TNATEwW46isiJ99Qd', 'duration_ms': 245882, 'time_signature': 4}",1ZQx4TNATEwW46isiJ99Qd,1ZQx4TNATEwW46isiJ99Qd,spotify:track:1ZQx4TNATEwW46isiJ99Qd,0.726,0.832,1,-6.549,1,0.0526,0.0483,0.254,0.359,0.383,101.973,245882,4
316,"{'danceability': 0.794, 'energy': 0.568, 'key': 1, 'loudness': -7.446, 'mode': 1, 'speechiness': 0.363, 'acousticness': 0.138, 'instrumentalness': 0, 'liveness': 0.149, 'valence': 0.744, 'tempo': 143.832, 'type': 'audio_features', 'id': '2158CKVDPFy5h5OuyzFNZU', 'uri': 'spotify:track:2158CKVDPFy5h5OuyzFNZU', 'track_href': 'https://api.spotify.com/v1/tracks/2158CKVDPFy5h5OuyzFNZU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2158CKVDPFy5h5OuyzFNZU', 'duration_ms': 207573, 'time_signature': 4}",2158CKVDPFy5h5OuyzFNZU,2158CKVDPFy5h5OuyzFNZU,spotify:track:2158CKVDPFy5h5OuyzFNZU,0.794,0.568,1,-7.446,1,0.363,0.138,0.0,0.149,0.744,143.832,207573,4
317,"{'danceability': 0.778, 'energy': 0.559, 'key': 5, 'loudness': -6.05, 'mode': 0, 'speechiness': 0.0477, 'acousticness': 0.557, 'instrumentalness': 0, 'liveness': 0.101, 'valence': 0.509, 'tempo': 99.973, 'type': 'audio_features', 'id': '3nS6zA7laKRAvnpFi7Gu9g', 'uri': 'spotify:track:3nS6zA7laKRAvnpFi7Gu9g', 'track_href': 'https://api.spotify.com/v1/tracks/3nS6zA7laKRAvnpFi7Gu9g', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3nS6zA7laKRAvnpFi7Gu9g', 'duration_ms': 234173, 'time_signature': 4}",3nS6zA7laKRAvnpFi7Gu9g,3nS6zA7laKRAvnpFi7Gu9g,spotify:track:3nS6zA7laKRAvnpFi7Gu9g,0.778,0.559,5,-6.05,0,0.0477,0.557,0.0,0.101,0.509,99.973,234173,4
318,"{'danceability': 0.785, 'energy': 0.743, 'key': 0, 'loudness': -5.819, 'mode': 0, 'speechiness': 0.0514, 'acousticness': 0.136, 'instrumentalness': 0, 'liveness': 0.119, 'valence': 0.369, 'tempo': 122.969, 'type': 'audio_features', 'id': '4O3DX6NIkVFHHsx346yOMu', 'uri': 'spotify:track:4O3DX6NIkVFHHsx346yOMu', 'track_href': 'https://api.spotify.com/v1/tracks/4O3DX6NIkVFHHsx346yOMu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4O3DX6NIkVFHHsx346yOMu', 'duration_ms': 203037, 'time_signature': 4}",4O3DX6NIkVFHHsx346yOMu,4O3DX6NIkVFHHsx346yOMu,spotify:track:4O3DX6NIkVFHHsx346yOMu,0.785,0.743,0,-5.819,0,0.0514,0.136,0.0,0.119,0.369,122.969,203037,4
319,"{'danceability': 0.72, 'energy': 0.746, 'key': 0, 'loudness': -3.143, 'mode': 0, 'speechiness': 0.107, 'acousticness': 0.152, 'instrumentalness': 0, 'liveness': 0.276, 'valence': 0.587, 'tempo': 90.026, 'type': 'audio_features', 'id': '0YVsrgp4OOUhFuYMAVQazV', 'uri': 'spotify:track:0YVsrgp4OOUhFuYMAVQazV', 'track_href': 'https://api.spotify.com/v1/tracks/0YVsrgp4OOUhFuYMAVQazV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0YVsrgp4OOUhFuYMAVQazV', 'duration_ms': 231811, 'time_signature': 4}",0YVsrgp4OOUhFuYMAVQazV,0YVsrgp4OOUhFuYMAVQazV,spotify:track:0YVsrgp4OOUhFuYMAVQazV,0.72,0.746,0,-3.143,0,0.107,0.152,0.0,0.276,0.587,90.026,231811,4
320,"{'danceability': 0.54, 'energy': 0.494, 'key': 11, 'loudness': -11.72, 'mode': 1, 'speechiness': 0.039, 'acousticness': 0.581, 'instrumentalness': 0.133, 'liveness': 0.0977, 'valence': 0.0887, 'tempo': 90.026, 'type': 'audio_features', 'id': '3FmPodWlffxrKjwlABZlHT', 'uri': 'spotify:track:3FmPodWlffxrKjwlABZlHT', 'track_href': 'https://api.spotify.com/v1/tracks/3FmPodWlffxrKjwlABZlHT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3FmPodWlffxrKjwlABZlHT', 'duration_ms': 304021, 'time_signature': 4}",3FmPodWlffxrKjwlABZlHT,3FmPodWlffxrKjwlABZlHT,spotify:track:3FmPodWlffxrKjwlABZlHT,0.54,0.494,11,-11.72,1,0.039,0.581,0.133,0.0977,0.0887,90.026,304021,4
321,"{'danceability': 0.629, 'energy': 0.559, 'key': 3, 'loudness': -11.268, 'mode': 1, 'speechiness': 0.0353, 'acousticness': 0.013, 'instrumentalness': 0.0209, 'liveness': 0.0962, 'valence': 0.161, 'tempo': 121.982, 'type': 'audio_features', 'id': '3xosRvwhxNXUdP2JmnzT97', 'uri': 'spotify:track:3xosRvwhxNXUdP2JmnzT97', 'track_href': 'https://api.spotify.com/v1/tracks/3xosRvwhxNXUdP2JmnzT97', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3xosRvwhxNXUdP2JmnzT97', 'duration_ms': 306259, 'time_signature': 4}",3xosRvwhxNXUdP2JmnzT97,3xosRvwhxNXUdP2JmnzT97,spotify:track:3xosRvwhxNXUdP2JmnzT97,0.629,0.559,3,-11.268,1,0.0353,0.013,0.0209,0.0962,0.161,121.982,306259,4
